ID,Y,公告发布时间_x,2018年_上市公司供应商信息_项目名称,2018年_上市公司供应商信息_供应商中标价格,2019年_上市公司供应商信息_项目名称,2019年_上市公司供应商信息_供应商中标价格,2020年_上市公司供应商信息_项目名称,2020年_上市公司供应商信息_供应商中标价格,2021年_上市公司供应商信息_项目名称,2021年_上市公司供应商信息_供应商中标价格,2022年_上市公司供应商信息_项目名称,2022年_上市公司供应商信息_供应商中标价格,2023年_上市公司供应商信息_项目名称,2023年_上市公司供应商信息_供应商中标价格,公告发布时间_y,2018年_央企供应商信息_项目名称,2018年_央企供应商信息_中标价格,2019年_央企供应商信息_项目名称,2019年_央企供应商信息_中标价格,2020年_央企供应商信息_项目名称,2020年_央企供应商信息_中标价格,2021年_央企供应商信息_项目名称,2021年_央企供应商信息_中标价格,2022年_央企供应商信息_项目名称,2022年_央企供应商信息_中标价格,2023年_央企供应商信息_项目名称,2023年_央企供应商信息_中标价格,公告发布时间,2018年_政府供应商信息_项目名称,2018年_政府供应商信息_中标价格,2019年_政府供应商信息_项目名称,2019年_政府供应商信息_中标价格,2020年_政府供应商信息_项目名称,2020年_政府供应商信息_中标价格,2021年_政府供应商信息_项目名称,2021年_政府供应商信息_中标价格,2022年_政府供应商信息_项目名称,2022年_政府供应商信息_中标价格,2023年_政府供应商信息_项目名称,2023年_政府供应商信息_中标价格
corp_1004461,0.0,,,,,,,,,,,,,,4.0,,,2.0,63263988.0,2.0,4780752.0,4.0,64537939.0,1.0,0.0,,,5.0,1.0,4619586.0,1.0,0.0,1.0,981500.0,6.0,195721005.0,4.0,61680000.0,,
corp_1004051,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002552,1.0,2.0,,,,,,,,,,,,,3.0,,,2.0,0.0,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
corp_1000452,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000470,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002294,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002773,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002845,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004011,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001531,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,614900.0,3.0,1926000.0,4.0,1024140.0,,,,
corp_1000128,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001036,0.0,2.0,,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
corp_1004624,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004264,1.0,2.0,,,,,,,,,,,,,7.0,7.0,735000.0,5.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1000686,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,0.0,2.0,400000.0,,,,
corp_1003886,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001854,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,0.0,,,5.0,,,1.0,1283900.0,1.0,0.0,1.0,1553007.58,1.0,0.0,,
corp_1001061,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001872,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001807,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2450000.0,2.0,2450000.0,,,,,1.0,1618000.0,,
corp_1002926,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004133,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001778,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004427,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000393,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000646,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001589,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002818,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000978,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000344,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,12.0,0.0,13.0,0.0,,,,
corp_1004818,1.0,,,,,,,,,,,,,,4.0,,,,,1.0,0.0,,,1.0,749830.0,,,,,,,,,,,,,,,
corp_1000590,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,
corp_1000939,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003236,0.0,,,,,,,,,,,,,,4.0,,,2.0,3198502.4446,1.0,1762460.0,2.0,5670000.0,3.0,72641494.4,,,5.0,1.0,0.0,,,,,2.0,9207700.0,,,,
corp_1002392,0.0,1.0,,,,,,,,,,,,,6.0,1.0,0.0,5.0,3362000.0,,,1.0,0.0,5.0,1270800.0,,,,,,,,,,,,,,,
corp_1004176,1.0,3.0,,,,,,,,,,,,,2.0,,,,,,,6.0,13079221.89,7.0,3736488.0,,,6.0,1.0,1985000.0,3.0,4831000.0,3.0,32850.0,1.0,1245000.0,1.0,14739168.97,,
corp_1003029,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004521,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003329,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003854,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003319,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.0
corp_1000220,1.0,2.0,,,,,,,,,,,,,3.0,,,1.0,33169875.0,3.0,33417052.0,,,1.0,0.0,,,4.0,,,1.0,4586561.0,2.0,1380000.0,,,,,,
corp_1001394,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004985,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002754,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,784640.0,,,,,,,,,,,,,,,
corp_1000971,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,70.0,,,,,,
corp_1004020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000991,1.0,6.0,,,,,,,,,,,,,4.0,,,1.0,0.0,,,4.0,0.0,10.0,0.0,,,14.0,3.0,710600.0,4.0,23924100.0,11.0,120518600.0,18.0,237186420.0,13.0,75071873.81,,
corp_1004580,0.0,,,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
corp_1000863,1.0,,,,,,,,,,,,,,5.0,5.0,0.0,,,,,2.0,0.0,3.0,0.0,,,2.0,,,,,,,1.0,1182000.0,2.0,847300.0,,
corp_1000048,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,5892000.0,1.0,3544000.0,3.0,15644000.0,1.0,2580000.0,2.0,11350000.0,,
corp_1002485,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000581,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003050,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,1085000.0,2.0,2451200.0,1.0,188600.0,,
corp_1001246,1.0,4.0,,,,,,,,,,,,,3.0,1.0,0.0,,,1.0,0.0,,,1.0,0.0,,,2.0,,,,,,,1.0,49.7,,,,
corp_1000348,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003258,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004327,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,1.0,1.0,8587098.0,,,,,,,,,,
corp_1002275,0.0,1.0,,,,,,,,,,,,,2.0,,,,,1.0,1980000.0,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1004817,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003685,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000663,0.0,2.0,,,,,,,,,,,,,1.0,,,,,,,3.0,1596500.0,,,,,8.0,2.0,99000.0,3.0,355000.0,,,2.0,1209520.0,5.0,4558800.0,1.0,0.0
corp_1003803,0.0,,,,,,,,,,,,,,3.0,,,1.0,298000.0,,,1.0,0.0,3.0,1027000.0,,,,,,,,,,,,,,,
corp_1000925,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002506,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000430,0.0,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
corp_1001038,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1004600,0.0,3.0,,,,,,,,,,,,,4.0,,,,,2.0,3816476.67,6.0,14961774.06,1.0,638603.25,,,1.0,,,,,,,,,,,,
corp_1004270,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004895,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000693,0.0,1.0,,,,,,,,,,,,,2.0,,,,,1.0,0.0,,,1.0,1154000.0,,,1.0,,,,,,,,,1.0,2389000.0,,
corp_1002815,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001786,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,19.0,0.0,74.0,0.0,32.0,0.0,,,,
corp_1003400,0.0,1.0,,,,,,,,,,,,,2.0,,,,,4.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1003729,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003557,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004019,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,278000.0,,,,,,
corp_1004592,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
corp_1002437,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,276000.0,,,,,,
corp_1003398,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,2.0,,,,,2.0,1047800.0,1.0,178000.0,,,,
corp_1002847,0.0,4.0,,,,,,,,,,,,,5.0,,,12.0,9592528.58,18.0,66103173.22,10.0,41682584.1,14.0,43025144.74,3.0,20000000.0,7.0,1.0,600000.0,4.0,1576621.25,13.0,17479804.6,22.0,11475492.85,14.0,3747147.66,2.0,2134000.0
corp_1001147,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002733,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1003209,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1000562,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000279,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,4.0,,,,,2.0,2778500.0,3.0,0.0,3.0,272588.87,,
corp_1003641,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,4.0,,,2.0,10986600.0,10.0,130907146.0,6.0,73331867.0,15.0,216346881.5,,
corp_1004907,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1004555,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001898,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003726,0.0,,,,,,,,,,,,,,2.0,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1004371,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,5.0,121966527.87,1.0,1510000.0,3.0,105461104.45,,
corp_1004206,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001266,0.0,8.0,,,,,,,,,,,,,9.0,19.0,4130323.7109000003,16.0,98236382.99119401,10.0,135263506.0,13.0,103855038.32,27.0,157972646.76,1.0,0.0,4.0,2.0,1898899.01,7.0,34973912.03,1.0,2180000.0,,,2.0,9038898.190000001,,
corp_1003242,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000853,1.0,2.0,,,,,,,,,,,,,2.0,2.0,0.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1003840,0.0,2.0,,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
corp_1003811,1.0,4.0,,,,,,,,,,,,,6.0,2.0,0.0,1.0,0.0,,,3.0,0.0,5.0,688800.0,,,8.0,4.0,2268970.0,4.0,4476337.65,6.0,8245518.8,4.0,8949000.0,7.0,15372800.0,,
corp_1000921,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003418,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,0.0,,,2.0,196000.0,,,,
corp_1004214,0.0,1.0,,,,,,,,,,,,,6.0,1.0,0.0,7.0,714304172.46,9.0,1220054112.0,17.0,828385031.3100001,61.0,3230767328.84,2.0,0.0,2.0,,,,,,,,,2.0,0.0,1.0,0.0
corp_1003999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000372,1.0,3.0,,,,,,,,,,,,,3.0,,,,,1.0,0.0,4.0,17276847.6,14.0,18833536.15,,,,,,,,,,,,,,,
corp_1004084,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004341,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004305,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001721,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000453,0.0,6.0,,,,,,,,,,,,,8.0,1.0,0.0,10.0,652900.0,9.0,4353800.0,14.0,17824000.0,21.0,18290560.28,4.0,3375017.0,15.0,5.0,1177100.0,36.0,28647196.0,44.0,63490757.7,81.0,3775541149.026,78.0,106071800.92,9.0,13484830.0
corp_1003706,0.0,5.0,,,,,,,,,,,,,10.0,24.0,777800.0,10.0,0.0,6.0,3254622.0,7.0,50000.0,6.0,42626000.0,1.0,268000.0,1.0,,,,,,,2.0,1640000.0,,,,
corp_1000844,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1001534,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001618,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001672,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,12.0,0.0,3.0,0.0,,,,
corp_1003611,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004072,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004088,0.0,6.0,,,,,,,,,,,,,9.0,9.0,99926.0,34.0,775354.0,34.0,1788180.0,27.0,1737668.0,33.0,3712436.0,2.0,298034.0,7.0,1.0,200000.0,3.0,4496016.0,14.0,7876005.0,13.0,995766700.0,9.0,1761400.0,,
corp_1004698,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003804,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,
corp_1003651,1.0,1.0,,,,,,,,,,,,,4.0,,,1.0,3201000.0,1.0,3306700.0,3.0,534566.61,1.0,850000.0,,,,,,,,,,,,,,,
corp_1002533,0.0,2.0,,,,,,,,,,,,,4.0,,,1.0,0.0,9.0,4211010.73,5.0,612.94,4.0,18862116.92,,,,,,,,,,,,,,,
corp_1003753,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003326,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,0.0,1.0,7386000.0,,,,,,
corp_1004247,1.0,4.0,,,,,,,,,,,,,6.0,2.0,0.0,1.0,2020909.0,3.0,44200.0,1.0,875.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,
corp_1003876,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003222,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,28125000.0,,,,,,,,,,,,,,,
corp_1001735,0.0,2.0,,,,,,,,,,,,,1.0,,,,,,,3.0,7795569.48,,,,,4.0,,,1.0,2328143.0,1.0,597011.06,1.0,1127273.22,1.0,5803654.94,,
corp_1003626,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001383,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003740,1.0,3.0,,,,,,,,,,,,,5.0,1.0,0.0,2.0,840000.0,2.0,0.0,2.0,0.0,4.0,7507000.0,,,5.0,1.0,1995000.0,,,3.0,1399600.0,,,2.0,16275000.0,1.0,0.0
corp_1004876,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,11.0,,,1.0,1200000.0,5.0,1680000.0,5.0,88687600.0,5.0,1784000.0,,
corp_1000225,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002196,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001940,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,1.0,3898000.0,,,,,7.0,1.0,498000.0,,,2.0,4268000.0,1.0,6948000.0,6.0,10682332.0,,
corp_1003197,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002002,0.0,5.0,,,,,,,,,,,,,7.0,,,5.0,99729888.09,11.0,934572327.05,6.0,103690957.24,24.0,3467535199.5499997,,,4.0,,,3.0,92557394.0,3.0,246651831.21,9.0,527002264.13,16.0,387910267.07,,
corp_1003662,0.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1001403,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,0.0,1.0,47.0,3.0,,,,,1.0,0.0,2.0,2448000.0,5.0,4240000.0,,
corp_1002180,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002609,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001030,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002953,1.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,4383077.77,1.0,8556211.56,,,,,,,,,,,,,,,
corp_1002069,0.0,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,0.0,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,
corp_1003719,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,895000.0,,,,,1.0,197000.0,,,,
corp_1003454,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000738,1.0,3.0,,,,,,,,,,,,,3.0,,,,,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
corp_1004835,0.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1150000.0,,,,,3.0,1.0,53956589.3,,,,,,,2.0,6825730.0,,
corp_1001089,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002396,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,1292000.0,1.0,809000.0,,,,,2.0,0.0
corp_1001560,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,8633366.0,,,,,,,,,,,,,,,,,
corp_1002509,0.0,,,,,,,,,,,,,,2.0,,,,,,,2.0,8450000.0,,,1.0,649800.0,,,,,,,,,,,,,
corp_1002706,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004924,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003278,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
corp_1000909,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,1909000.0,6.0,3900000.0,3.0,1811300.0,2.0,1499000.0,9.0,24425400.0,,
corp_1001465,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,590000.0,,,,,,,,
corp_1001772,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004456,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000522,0.0,5.0,,,,,,,,,,,,,4.0,15.0,1374050.0,7.0,4971786.0,13.0,10165527.64,,,,,,,,,,,,,,,,,,,
corp_1003855,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004984,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1001724,0.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,3.0,0.0,2.0,0.0,,,,,,,,,,,,,
corp_1003842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1100000.0,3.0,2389000.0,,,2.0,500000.0,,,3.0,2500000.0
corp_1004947,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004497,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002150,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003935,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000244,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1003738,0.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1000262,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003488,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004846,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,4.0,0.0,3.0,0.0,,,,,,,,,,,,,
corp_1000026,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000127,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000807,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002154,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.0,,,2.0,,,1.0,156800.0,,,,,,,,
corp_1004447,0.0,1.0,,,,,,,,,,,,,2.0,,,,,,,6.0,30143748.0,3.0,617940.0,,,,,,,,,,,,,,,
corp_1004097,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1004788,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003636,1.0,5.0,,,,,,,,,,,,,5.0,3.0,0.0,,,2.0,4587000.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
corp_1004729,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,5990100.0,3.0,11052600.0,2.0,591300.0,3.0,12704000.0,1.0,0.0,,
corp_1003943,0.0,5.0,,,,,,,,,,,,,7.0,1.0,3685256.08,1.0,3338782.2,,,,,3.0,21310210.1,,,1.0,2.0,13557586.29,,,,,,,,,,
corp_1000961,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,0.0,2.0,0.0,1.0,0.0,,,,
corp_1004452,1.0,2.0,,,,,,,,,,,,,4.0,1.0,3.8,,,,,,,2.0,1495000.0,,,13.0,5.0,4415000.0,1.0,0.0,18.0,26468639.0,26.0,19759162.0,16.0,32268037.8,,
corp_1000222,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
corp_1000999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000461,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,246000.0,,,,
corp_1000997,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000199,0.0,4.0,,,,,,,,,,,,,4.0,2.0,0.0,1.0,352320.0,,,2.0,8678.0,,,2.0,0.0,,,,,,,,,,,,,
corp_1001719,0.0,3.0,,,,,,,,,,,,,8.0,,,5.0,46537400.0,1.0,5098500.0,7.0,41447910.33,4.0,9040000.0,,,5.0,,,4.0,1351100.0,4.0,1230000.0,4.0,1320707.0,3.0,739000.0,,
corp_1003217,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002297,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003941,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002489,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1002012,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1000987,1.0,,,,,,,,,,,,,,1.0,,,,,,,2.0,550000.0,,,,,,,,,,,,,,,,,
corp_1004766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corp_1003822,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
